202001	2328 	26503520 	3426450205 	129 
202001	238 	14106714 	1986177975 	141 
202001	3579 	58888057 	6000488964 	102 
202001	4 	23298 	3086878 	133 
202001	894 	6336160 	873376003 	138 
202001	189874 	180235400 	8890447461 	49 
202001	32431 	78628535 	10245313772 	130 
202001	4212 	29816075 	3334439680 	112 
202001	46523 	106072259 	14656107384 	138 
202001	5002 	9701089 	1351928814 	139 
202001	30457 	79313373 	10359636256 	131 
202001	3795 	19003000 	2566372374 	135 
202001	12843 	32021898 	3435662543 	107 
202001	2756 	27501767 	6959080954 	253 
202001	1894 	11809889 	1474376758 	125 
202001	16832 	3227552074 	351576660080 	109 
202001	10758 	22651324 	2665700398 	118 
202001	6730 	71193338 	8115894225 	114 
202001	11745 	31032435 	4188215738 	135 
202001	388677 	4049358459 	444322194125 	110 
202001	6 	4955 	431996 	87 
202001	3811 	15640827 	2179901963 	139 
202001	2094 	32006584 	4067016788 	127 
202001	136 	10194137 	1498713030 	147 
202001	2990 	47770468 	4668763561 	98 
202001	801 	4728255 	653990615 	138 
202001	130283 	76942735 	3937493108 	51 
202001	20664 	54536718 	7143977001 	131 
202001	3389 	26582698 	2875997359 	108 
202001	37714 	84853900 	11716379232 	138 
202001	3586 	4639352 	645432090 	139 
202001	22552 	55885548 	7245110610 	130 
202001	3211 	18751383 	2512070131 	134 
202001	8428 	50684606 	6360217519 	126 
202001	1823 	4854035 	579645337 	119 
202001	1266 	7934571 	1052623198 	133 
202001	12510 	1402329182 	157310996914 	112 
202001	9044 	17941391 	2143349738 	120 
202001	5677 	49512232 	5845152858 	118 
202001	9088 	23111968 	3110465164 	135 
202001	279073 	1988905545 	225547728212 	113 
202002	13 	11314 	1713794 	152 
202002	4970 	15772601 	2207154085 	140 
202002	5566 	63031442 	8005709546 	127 
202002	254 	37378011 	4575292504 	122 
202002	3667 	34878019 	3685688581 	106 
202002	1 	10175 	1254497 	123 
202002	1090 	5947306 	810401157 	136 
202002	106378 	55771851 	2905645719 	52 
202002	25296 	58589518 	7658206762 	131 
202002	3705 	24654120 	2745643210 	111 
202002	25479 	56033989 	7648231247 	137 
202002	2691 	4710014 	647945090 	138 
202002	36564 	112652543 	14382628891 	128 
202002	4161 	30145662 	4106650371 	136 
202002	6156 	23031942 	3206296099 	139 
202002	2631 	25384439 	3605422248 	142 
202002	1962 	4473054 	621547490 	139 
202002	7848 	404714895 	43155683894 	107 
202002	14936 	39140617 	4621098721 	118 
202002	6920 	38790963 	4733217549 	122 
202002	10544 	24914631 	3322800637 	133 
202002	270832 	1060037106 	122648232092 	116 
202002	69 	65917 	9973357 	151 
202002	24070 	118232240 	15910916868 	135 
202002	7151 	135557058 	17224559354 	127 
202002	736 	20768963 	2973312541 	143 
202002	11697 	154170421 	16831108439 	109 
202002	40 	46952670 	5106485806 	109 
202002	2048 	22926333 	3107156297 	136 
202002	226124 	250745564 	12459058122 	50 
202002	122312 	459166936 	60745174172 	132 
202002	10712 	105411802 	12337222109 	117 
202002	282331 	892607586 	122563101499 	137 
202002	13932 	39615752 	5321270076 	134 
202002	75840 	209934208 	27491714748 	131 
202002	11603 	90244619 	12253082123 	136 
202002	32463 	248950407 	31896207230 	128 
202002	9168 	152347402 	18563054780 	122 
202002	5430 	70332826 	9149115002 	130 
202002	114869 	4973001478 	585504617466 	118 
202002	42518 	223909040 	26123372936 	117 
202002	17286 	271767392 	32231267486 	119 
202002	37725 	112608489 	15325430228 	136 
202002	1048124 	8599317103 	1033127200639 	120 
202002	99 	57426 	11252645 	196 
202002	6681 	21887761 	3119643130 	143 
202002	4074 	39992582 	5304155998 	133 
202002	228 	5577815 	994593265 	178 
202002	5832 	40263984 	4797919711 	119 
202002	4 	718205 	78898436 	110 
202002	1541 	8318304 	1189931347 	143 
202002	204539 	301747246 	14452201795 	48 
202002	36410 	93712397 	12690645284 	135 
202002	5412 	48689564 	5642485225 	116 
202002	53307 	134024488 	18773377022 	140 
202002	3748 	6318277 	928318519 	147 
202002	46062 	103254369 	13662342508 	132 
202002	5200 	27676009 	4046711830 	146 
202002	12616 	50268115 	5435829009 	108 
202002	2864 	26317743 	3510791865 	133 
202002	2030 	8011098 	1152091624 	144 
202002	28175 	1452466148 	179065247493 	123 
202002	17579 	26354837 	3252943879 	123 
202002	11500 	85029247 	10211642225 	120 
202002	25779 	56181210 	7377828093 	131 
202002	473680 	2536866825 	295698850903 	117 
202002	62 	49812 	9644345 	194 
202002	4935 	16025053 	2254457838 	141 
202002	4267 	34863689 	4624180100 	133 
202002	321 	15543060 	2064918544 	133 
202002	5012 	58013585 	6335371027 	109 
202002	12 	4133697 	457431939 	111 
202002	1543 	8247796 	1148697218 	139 
202002	335866 	163709674 	8219743892 	50 
202002	43463 	92340926 	12243228334 	133 
202002	5674 	42623379 	4740916427 	111 
202002	47545 	79389691 	11104334886 	140 
202002	7083 	10505756 	1472741007 	140 
202002	42976 	98083175 	12965609946 	132 
202002	5534 	27274133 	3946936756 	145 
202002	23907 	54832195 	5639919197 	103 
202002	3640 	82450337 	10889001467 	132 
202002	2254 	9676940 	1289986220 	133 
202002	25010 	2092341562 	237526674073 	114 
202002	17364 	30516291 	3654633681 	120 
202002	9830 	69904656 	8489764680 	121 
202002	18350 	45109154 	5888113469 	131 
202002	604648 	3035634561 	344966305046 	114 
202002	8 	15433 	1869404 	121 
202002	1137 	5180288 	741700560 	143 
202002	622 	8268769 	1146425160 	139 
202002	20 	147640 	24391917 	165 
202002	2610 	26250435 	2855857659 	109 
202002	1 	335408 	37721382 	113 
202002	472 	4430648 	626768989 	142 
202002	11079 	9078706 	446200714 	49 
202002	14975 	40512822 	5335310560 	132 
202002	2284 	21091137 	2562727230 	122 
202002	32293 	79455018 	10896257399 	137 
202002	5089 	5653796 	800118579 	142 
202002	13865 	33246584 	4341741768 	131 
202002	2529 	10854960 	1471848764 	136 
202002	1777 	12581802 	1614666962 	128 
202002	954 	2225355 	268472552 	121 
202002	1068 	5611526 	775434605 	138 
202002	5484 	211182722 	26688933043 	126 
202002	5517 	23090383 	2763628024 	120 
202002	1302 	14384247 	1835940552 	128 
202002	6200 	17452775 	2398537733 	137 
202002	109286 	531050454 	67634553556 	127 
202002	10 	5525 	979869 	177 
202002	2828 	10759386 	1541288742 	143 
202002	894 	19655499 	2538837571 	129 
202002	77 	1024335 	124205792 	121 
202002	4075 	34111313 	3840508629 	113 
202002	5 	3870230 	435232337 	113 
202002	920 	7343428 	1062549578 	145 
202002	14479 	7015061 	372336101 	53 
202002	32047 	79805845 	10812705326 	136 
202002	3424 	33257111 	4063127159 	122 
202002	47961 	112173852 	15611668383 	139 
202002	5702 	7263243 	1037418917 	143 
202002	24563 	58425203 	7703252404 	132 
202002	4034 	14746941 	2033923909 	138 
202002	2837 	34789097 	4518026684 	130 
202002	1874 	9124398 	1351758271 	148 
202002	1482 	4631433 	650036250 	140 
202002	19763 	449528427 	54970606757 	122 
202002	8543 	19034396 	2306496713 	121 
202002	1884 	34318163 	4116893704 	120 
202002	11732 	28780261 	3762285981 	131 
202002	189134 	969663147 	122854139077 	127 
202002	1 	1600 	209280 	131 
202002	1237 	16533459 	1864046170 	113 
202002	635 	13503154 	1777040465 	132 
202002	16 	87964 	15133713 	172 
202002	2329 	37190351 	3847170665 	103 
202002	2 	8714 	1375843 	158 
202002	456 	5186657 	738598519 	142 
202002	7384 	3301797 	180492546 	55 
202002	23153 	66326286 	8935920766 	135 
202002	2057 	19397451 	2327782388 	120 
202002	16405 	70635230 	9831923189 	139 
202002	2146 	4718134 	649487626 	138 
202002	13701 	35459110 	4665393416 	132 
202002	2278 	8728680 	1211432121 	139 
202002	1312 	9285790 	1188045572 	128 
202002	1095 	4501093 	529042366 	118 
202002	959 	66977358 	8035844548 	120 
202002	5455 	193291009 	23065070754 	119 
202002	4992 	19588292 	2318081586 	118 
202002	1072 	17894712 	2148497083 	120 
202002	6589 	15749734 	2244731703 	143 
202002	93274 	608366575 	75575320319 	124 
202002	65 	92977 	13069668 	141 
202002	2617 	20744369 	2943687272 	142 
202002	1578 	19334372 	2590831804 	134 
202002	152 	1641645 	265359183 	162 
202002	4148 	42688639 	4887495312 	115 
202002	9 	1122407 	132256904 	118 
202002	1013 	9540360 	1366083877 	143 
202002	11493 	10958942 	598431452 	55 
202002	38857 	98808563 	13568652880 	137 
202002	4089 	40212022 	4976190465 	124 
202002	63925 	160105572 	22849441485 	143 
202002	2766 	3975062 	597963497 	150 
202002	32424 	89509601 	11787158071 	132 
202002	3473 	16657082 	2309023261 	139 
202002	3065 	55884930 	7155025727 	128 
202002	1713 	27600188 	3989125165 	145 
202002	1879 	7085647 	1029030093 	145 
202002	21384 	577508074 	72718630815 	126 
202002	11602 	30959994 	3858924703 	125 
202002	4739 	44356899 	5682277851 	128 
202002	12088 	35293725 	4738539896 	134 
202002	223079 	1294081070 	168057199381 	130 
202002	12 	11199 	1596706 	143 
202002	5246 	51643811 	6865868462 	133 
202002	3252 	58962338 	7781884688 	132 
202002	192 	379777 	52934094 	139 
202002	9785 	164973011 	17303051983 	105 
202002	164 	5537697 	652176864 	118 
202002	1714 	35746840 	4765335987 	133 
202002	2070 	1527845 	97275562 	64 
202002	116915 	321787161 	43133431599 	134 
202002	9014 	103966272 	13058042968 	126 
202002	231044 	1008481453 	140968561837 	140 
202002	13743 	29626087 	4142582917 	140 
202002	62101 	192617573 	25574330208 	133 
202002	11066 	49677591 	6594645817 	133 
202002	3181 	188315612 	23380948156 	124 
202002	3119 	32521016 	4117571694 	127 
202002	7004 	37212911 	4936428569 	133 
202002	44099 	137470413 	17846818799 	130 
202002	27642 	147679671 	17307983890 	117 
202002	5850 	101233725 	12131140976 	120 
202002	27731 	84935828 	12014273407 	142 
202002	584944 	2754307831 	362726885183 	132 
202002	2 	1923 	237892 	124 
202002	567 	5747040 	782109403 	136 
202002	228 	10007953 	1341486959 	134 
202002	21 	975638 	162759587 	167 
202002	288 	6803734 	722483287 	106 
202002	76 	444659 	65111731 	146 
202002	9168 	7154567 	354388516 	50 
202002	1962 	7548413 	1011216615 	134 
202002	249 	1846428 	231984245 	126 
202002	4997 	19553279 	2882968492 	147 
202002	121 	238517 	34175719 	143 
202002	1425 	3184254 	419966149 	132 
202002	209 	1608937 	228787360 	142 
202002	557 	6739538 	977687384 	145 
202002	443 	1973474 	299550376 	152 
202002	75 	1573078 	222789521 	142 
202002	1061 	125001230 	15405891506 	123 
202002	1552 	3684200 	428633275 	116 
202002	592 	12719593 	1586415296 	125 
202002	598 	2045636 	271931632 	133 
202002	24191 	218852091 	27430574945 	125 
202002	1 	2415 	321464 	133 
202002	1049 	6404535 	892775893 	139 
202002	624 	7153392 	968376107 	135 
202002	45 	1212795 	192510783 	159 
202002	1837 	17497823 	1964316810 	112 
202002	372 	2339735 	344622348 	147 
202002	14839 	7502014 	393104518 	52 
202002	9855 	30304316 	4154363449 	137 
202002	1410 	9661609 	1200064101 	124 
202002	30119 	57266978 	8163694272 	143 
202002	959 	1650415 	235312390 	143 
202002	11807 	30112032 	3977245235 	132 
202002	2183 	8271356 	1174634175 	142 
202002	1150 	14146919 	1834617085 	130 
202002	779 	91693069 	10346697678 	113 
202002	502 	2326944 	328802215 	141 
202002	4701 	2190572591 	233313121889 	107 
202002	4586 	7748015 	921027274 	119 
202002	2292 	25902392 	3168601085 	122 
202002	4037 	13350853 	1790269671 	134 
202002	93147 	2525120198 	275364478442 	109 
202002	16 	15706 	2016993 	128 
202002	3602 	17550274 	2431313255 	139 
202002	1621 	24365171 	3118713593 	128 
202002	148 	4231045 	556443653 	132 
202002	3142 	34397731 	3851338272 	112 
202002	4 	328324 	37791655 	115 
202002	585 	8780112 	1155846748 	132 
202002	24678 	10287032 	554725961 	54 
202002	25994 	70361867 	9318468328 	132 
202002	2588 	23031549 	2792699706 	121 
202002	46304 	204934466 	27894808554 	136 
202002	4910 	6476429 	921297173 	142 
202002	22263 	65407117 	8575868124 	131 
202002	3493 	16096060 	2232062583 	139 
202002	2695 	88326088 	10694655465 	121 
202002	1622 	46852192 	6138951322 	131 
202002	1521 	9856149 	1385472432 	141 
202002	17504 	906486687 	107920353401 	119 
202002	7741 	17185633 	2088621612 	122 
202002	2642 	43001029 	5111017198 	119 
202002	9562 	23582341 	3299530200 	140 
202002	182635 	1621553002 	200081996228 	123 
202002	68 	114707 	15361902 	134 
202002	4268 	12019792 	1775716519 	148 
202002	4523 	28749661 	3800387281 	132 
202002	811 	6092788 	986101258 	162 
202002	3868 	27827766 	3333436676 	120 
202002	1028 	5371013 	745985544 	139 
202002	264106 	270916364 	13064596809 	48 
202002	27669 	55354834 	7353617139 	133 
202002	4472 	33612486 	3882718422 	116 
202002	32836 	60237815 	8387551312 	139 
202002	5819 	6540146 	930588599 	142 
202002	29023 	73630674 	9487683571 	129 
202002	3708 	19293728 	2697892941 	140 
202002	30392 	44604906 	3784036169 	85 
202002	2914 	64429725 	7905179726 	123 
202002	1661 	4716162 	687279241 	146 
202002	12720 	1472967702 	162248389146 	110 
202002	12309 	21775613 	2586760669 	119 
202002	7982 	47366017 	5607987414 	118 
202002	12561 	30123927 	4034540037 	134 
202002	462738 	2285745826 	243315810375 	106 
202002	21 	12611 	1820276 	144 
202002	3029 	7604958 	1313940006 	173 
202002	2580 	25549561 	3393525989 	133 
202002	141 	4664722 	773303462 	166 
202002	4122 	36532558 	4036088933 	111 
202002	3 	4944498 	531210717 	107 
202002	880 	6354492 	894788124 	141 
202002	135809 	140115154 	6841737533 	49 
202002	24526 	60320585 	7857823898 	130 
202002	4394 	32590940 	3673172082 	113 
202002	42921 	73068823 	10238066082 	140 
202002	3967 	6321374 	888196502 	141 
202002	23308 	59079743 	7749231688 	131 
202002	3285 	15474166 	2147571492 	139 
202002	20185 	30902159 	3398379562 	110 
202002	2537 	5940449 	837500906 	141 
202002	1357 	9203930 	1283045223 	139 
202002	11258 	922751964 	104212822847 	113 
202002	9996 	17959478 	2150714317 	120 
202002	5206 	46811000 	5450827394 	116 
202002	11390 	27955499 	3828225018 	137 
202002	310915 	1534158664 	171501992051 	112 
202002	1 	534 	80088 	150 
202002	1039 	3221928 	427694415 	133 
202002	742 	11753361 	1530290153 	130 
202002	15 	292008 	64797221 	222 
202002	765 	8645693 	988521511 	114 
202002	8 	21859 	2319100 	106 
202002	269 	1300392 	187888856 	145 
202002	47077 	148989045 	7064702781 	47 
202002	16144 	21773147 	2633402375 	121 
