Date,High,Low,Open,Close,Volume,Adj Close
2018-01-30,11307.2002,10036.2002,11306.7998,10106.2998,8637859840,10106.2998
2018-01-31,10381.59961,9777.419922,10108.2002,10221.09961,8041160192,10221.09961
2018-02-01,10288.7998,8812.280273,10237.2998,9170.540039,9959400448,9170.540039
2018-02-02,9142.280273,7796.490234,9142.280273,8830.75,12726899712,8830.75
2018-02-03,9430.75,8251.629883,8852.120117,9174.910156,7263790080,9174.910156
2018-02-04,9334.870117,8031.220215,9175.700195,8277.009766,7073549824,8277.009766
2018-02-05,8364.839844,6756.680176,8270.540039,6955.27002,9285289984,6955.27002
2018-02-06,7850.700195,6048.259766,7051.75,7754,13999800320,7754
2018-02-07,8509.110352,7236.790039,7755.490234,7621.299805,9169280000,7621.299805
2018-02-08,8558.769531,7637.859863,7637.859863,8265.589844,9346750464,8265.589844
2018-02-09,8736.980469,7884.709961,8271.839844,8736.980469,6784820224,8736.980469
2018-02-10,9122.549805,8295.469727,8720.080078,8621.900391,7780960256,8621.900391
2018-02-11,8616.129883,7931.100098,8616.129883,8129.970215,6122189824,8129.970215
2018-02-12,8985.919922,8141.430176,8141.430176,8926.570313,6256439808,8926.570313
2018-02-13,8958.469727,8455.410156,8926.719727,8598.30957,5696719872,8598.30957
2018-02-14,9518.540039,8599.919922,8599.919922,9494.629883,7909819904,9494.629883
2018-02-15,10234.7998,9395.580078,9488.320313,10166.40039,9062540288,10166.40039
2018-02-16,10324.09961,9824.820313,10135.7002,10233.90039,7296159744,10233.90039
2018-02-17,11139.5,10149.40039,10207.5,11112.7002,8660880384,11112.7002
2018-02-18,11349.7998,10326,11123.40039,10551.7998,8744009728,10551.7998
2018-02-19,11273.7998,10513.2002,10552.59961,11225.2998,7652089856,11225.2998
2018-02-20,11958.5,11231.7998,11231.7998,11403.7002,9926540288,11403.7002
2018-02-21,11418.5,10479.09961,11372.2002,10690.40039,9405339648,10690.40039
2018-02-22,11039.09961,9939.089844,10660.40039,10005,8040079872,10005
2018-02-23,10487.2998,9734.55957,9937.070313,10301.09961,7739500032,10301.09961
2018-02-24,10597.2002,9546.969727,10287.7002,9813.070313,6917929984,9813.070313
2018-02-25,9923.219727,9407.05957,9796.419922,9664.730469,5706939904,9664.730469
2018-02-26,10475,9501.730469,9669.429688,10366.7002,7287690240,10366.7002
2018-02-27,10878.5,10246.09961,10393.90039,10725.59961,6966179840,10725.59961
2018-02-28,11089.7998,10393.09961,10687.2002,10397.90039,6936189952,10397.90039
2018-03-01,11052.2998,10352.7002,10385,10951,7317279744,10951
2018-03-02,11189,10850.09961,10977.40039,11086.40039,7620590080,11086.40039
2018-03-03,11528.2002,11002.40039,11101.90039,11489.7002,6690570240,11489.7002
2018-03-04,11512.59961,11136.09961,11497.40039,11512.59961,6084149760,11512.59961
2018-03-05,11704.09961,11443.90039,11532.40039,11573.2998,6468539904,11573.2998
2018-03-06,11500.09961,10694.2998,11500.09961,10779.90039,6832169984,10779.90039
2018-03-07,10929.5,9692.120117,10803.90039,9965.570313,8797910016,9965.570313
2018-03-08,10147.40039,9335.870117,9951.44043,9395.009766,7186089984,9395.009766
2018-03-09,9466.349609,8513.030273,9414.69043,9337.549805,8704190464,9337.549805
2018-03-10,9531.320313,8828.469727,9350.589844,8866,5386319872,8866
2018-03-11,9711.889648,8607.120117,8852.780273,9578.629883,6296370176,9578.629883
2018-03-12,9937.5,8956.429688,9602.929688,9205.120117,6457399808,9205.120117
2018-03-13,9470.379883,8958.19043,9173.040039,9194.849609,5991139840,9194.849609
2018-03-14,9355.849609,8068.589844,9214.650391,8269.80957,6438230016,8269.80957
2018-03-15,8428.349609,7783.049805,8290.759766,8300.860352,6834429952,8300.860352
2018-03-16,8585.150391,8005.310059,8322.910156,8338.349609,5289379840,8338.349609
2018-03-17,8346.530273,7812.819824,8321.910156,7916.879883,4426149888,7916.879883
2018-03-18,8245.509766,7397.990234,7890.52002,8223.679688,6639190016,8223.679688
2018-03-19,8675.870117,8182.399902,8344.120117,8630.650391,6729110016,8630.650391
2018-03-20,9051.019531,8389.889648,8619.669922,8913.469727,6361789952,8913.469727
2018-03-21,9177.370117,8846.330078,8937.480469,8929.280273,6043129856,8929.280273
2018-03-22,9100.709961,8564.900391,8939.44043,8728.469727,5530390016,8728.469727
2018-03-23,8879.620117,8360.620117,8736.25,8879.620117,5954120192,8879.620117
2018-03-24,8996.179688,8665.700195,8901.950195,8668.120117,5664600064,8668.120117
2018-03-25,8682.009766,8449.099609,8612.80957,8495.780273,4569880064,8495.780273
2018-03-25,8530.080078,7921.430176,8498.469727,8209.400391,5921039872,8209.400391
2018-03-26,8232.780273,7797.279785,8200,7833.040039,5378250240,7833.040039
2018-03-27,8122.890137,7809.169922,7836.830078,7954.47998,4935289856,7954.47998
2018-03-28,7994.330078,7081.379883,7979.069824,7165.700195,6361229824,7165.700195
2018-03-29,7276.660156,6683.930176,7171.450195,6890.52002,6289509888,6890.52002
2018-03-30,7207.850098,6863.52002,6892.47998,6973.529785,4553269760,6973.529785
2018-03-31,7060.950195,6526.870117,7003.060059,6844.22998,4532100096,6844.22998
2018-04-01,7135.470215,6816.580078,6844.859863,7083.799805,4333440000,7083.799805
2018-04-02,7530.939941,7072.490234,7102.259766,7456.109863,5499700224,7456.109863
2018-04-03,7469.879883,6803.879883,7456.410156,6853.839844,4936000000,6853.839844
2018-04-04,6933.819824,6644.799805,6848.649902,6811.470215,5639320064,6811.470215
2018-04-05,6857.490234,6575,6815.959961,6636.319824,3766810112,6636.319824
2018-04-06,7050.540039,6630.509766,6630.509766,6911.089844,3976610048,6911.089844
2018-04-07,7111.560059,6919.97998,6919.97998,7023.52002,3652499968,7023.52002
2018-04-08,7178.109863,6661.990234,7044.319824,6770.72998,4894060032,6770.72998
2018-04-09,6872.410156,6704.149902,6795.439941,6834.759766,4272750080,6834.759766
2018-04-10,6968.319824,6817.589844,6843.470215,6968.319824,4641889792,6968.319824
2018-04-11,7899.22998,6806.509766,6955.379883,7889.25,8906250240,7889.25
2018-04-12,8183.959961,7758.930176,7901.089844,7895.959961,7764460032,7895.959961
2018-04-13,8140.709961,7846,7874.669922,7986.240234,5191430144,7986.240234
2018-04-14,8338.419922,7999.330078,7999.330078,8329.110352,5244480000,8329.110352
2018-04-15,8371.150391,7925.72998,8337.570313,8058.669922,5631309824,8058.669922
2018-04-16,8285.959961,7881.720215,8071.660156,7902.089844,6900879872,7902.089844
2018-04-17,8197.799805,7886.009766,7944.430176,8163.419922,6529909760,8163.419922
2018-04-18,8298.69043,8138.779785,8159.27002,8294.30957,7063209984,8294.30957
2018-04-19,8880.230469,8244.540039,8286.879883,8845.830078,8438110208,8845.830078
2018-04-20,8997.570313,8652.150391,8848.790039,8895.580078,7548550144,8895.580078
2018-04-21,9001.639648,8779.610352,8925.05957,8802.459961,6629899776,8802.459961
2018-04-22,8958.549805,8788.80957,8794.389648,8930.879883,6925190144,8930.879883
2018-04-23,9732.610352,8927.830078,8934.339844,9697.5,10678800384,9697.5
2018-04-24,9745.320313,8799.839844,9701.030273,8845.740234,11083100160,8845.740234
2018-04-25,9281.509766,8727.089844,8867.320313,9281.509766,8970559488,9281.509766
2018-04-26,9375.469727,8987.049805,9290.629883,8987.049805,7566289920,8987.049805
2018-04-27,9412.089844,8931.990234,8939.269531,9348.480469,7805479936,9348.480469
2018-04-28,9531.490234,9193.709961,9346.410156,9419.080078,8853000192,9419.080078
2018-04-29,9477.139648,9166.80957,9426.110352,9240.549805,8673920000,9240.549805
2018-04-30,9255.879883,8891.049805,9251.469727,9119.009766,7713019904,9119.009766
2018-05-01,9256.519531,9015.139648,9104.599609,9235.919922,7558159872,9235.919922
2018-05-02,9798.330078,9188.150391,9233.969727,9743.860352,10207299584,9743.860352
2018-05-03,9779.200195,9585.959961,9695.5,9700.759766,8217829888,9700.759766
2018-05-04,9964.5,9695.120117,9700.280273,9858.150391,7651939840,9858.150391
2018-05-05,9940.139648,9465.25,9845.30957,9654.799805,7222280192,9654.799805
2018-05-06,9665.849609,9231.530273,9645.669922,9373.009766,7394019840,9373.009766
2018-05-07,9462.75,9127.769531,9380.870117,9234.820313,7415869952,9234.820313
2018-05-08,9374.759766,9031.620117,9223.730469,9325.179688,7226890240,9325.179688
2018-05-09,9396.040039,9040.519531,9325.959961,9043.94043,6906699776,9043.94043
2018-05-10,9052.959961,8394.459961,9052.959961,8441.490234,8488520192,8441.490234
2018-05-11,8664.860352,8223.5,8441.44043,8504.889648,6821380096,8504.889648
2018-05-12,8773.549805,8395.120117,8515.490234,8723.94043,5866379776,8723.94043
2018-05-13,8881.120117,8367.969727,8713.099609,8716.790039,7364149760,8716.790039
2018-05-14,8836.19043,8456.450195,8705.19043,8510.379883,6705710080,8510.379883
2018-05-15,8508.429688,8175.490234,8504.410156,8368.830078,6760220160,8368.830078
2018-05-16,8445.540039,8054.120117,8370.049805,8094.319824,5862530048,8094.319824
2018-05-17,8274.120117,7974.819824,8091.830078,8250.969727,5764190208,8250.969727
2018-05-18,8372.05957,8183.350098,8255.730469,8247.179688,4712399872,8247.179688
2018-05-19,8562.410156,8205.240234,8246.990234,8513.25,5191059968,8513.25
2018-05-20,8557.519531,8365.120117,8522.330078,8418.990234,5154990080,8418.990234
2018-05-21,8423.25,8004.580078,8419.870117,8041.779785,5137010176,8041.779785
2018-05-22,8054.660156,7507.879883,8037.080078,7557.819824,6491120128,7557.819824
2018-05-23,7738.600098,7331.140137,7561.120117,7587.339844,6049220096,7587.339844
2018-05-24,7659.140137,7392.649902,7592.299805,7480.140137,4867829760,7480.140137
2018-05-25,7595.160156,7349.120117,7486.47998,7355.879883,4051539968,7355.879883
2018-05-26,7381.740234,7270.959961,7362.080078,7368.220215,4056519936,7368.220215
2018-05-27,7419.049805,7100.890137,7371.310059,7135.990234,5040600064,7135.990234
2018-05-28,7526.419922,7090.680176,7129.459961,7472.589844,5662660096,7472.589844
2018-05-29,7573.77002,7313.600098,7469.72998,7406.52002,4922540032,7406.52002
2018-05-30,7608.899902,7361.129883,7406.149902,7494.169922,5127130112,7494.169922
2018-05-31,7604.72998,7407.339844,7500.700195,7541.450195,4921460224,7541.450195
2018-06-01,7695.830078,7497.259766,7536.720215,7643.450195,4939299840,7643.450195
2018-06-02,7754.890137,7613.040039,7632.089844,7720.25,4851760128,7720.25
2018-06-03,7753.819824,7474.040039,7722.529785,7514.470215,4993169920,7514.470215
2018-06-04,7643.22998,7397,7500.899902,7633.759766,4961739776,7633.759766
2018-06-05,7680.430176,7502.009766,7625.970215,7653.97998,4692259840,7653.97998
2018-06-06,7741.27002,7650.819824,7650.819824,7678.240234,4485799936,7678.240234
2018-06-07,7698.189941,7558.399902,7685.140137,7624.919922,4227579904,7624.919922
2018-06-08,7683.580078,7531.97998,7632.52002,7531.97998,3845220096,7531.97998
2018-06-09,7499.549805,6709.069824,7499.549805,6786.02002,5804839936,6786.02002
2018-06-10,6910.180176,6706.629883,6799.290039,6906.919922,4745269760,6906.919922
2018-06-11,6907.959961,6542.080078,6905.819824,6582.359863,4654380032,6582.359863
2018-06-12,6631.660156,6285.629883,6596.879883,6349.899902,5052349952,6349.899902
2018-06-13,6707.140137,6334.459961,6342.75,6675.350098,5138710016,6675.350098
2018-06-14,6681.080078,6433.870117,6674.080078,6456.580078,3955389952,6456.580078
2018-06-15,6592.490234,6402.290039,6455.450195,6550.160156,3194170112,6550.160156
2018-06-16,6589.109863,6499.27002,6545.529785,6499.27002,3104019968,6499.27002
2018-06-17,6781.140137,6446.680176,6510.069824,6734.819824,4039200000,6734.819824
2018-06-18,6822.5,6709.919922,6742.390137,6769.939941,4057029888,6769.939941
2018-06-19,6821.560059,6611.879883,6770.759766,6776.549805,3888640000,6776.549805
2018-06-20,6810.939941,6715.169922,6780.089844,6729.740234,3529129984,6729.740234
2018-06-21,6747.080078,6006.600098,6737.879883,6083.689941,5079810048,6083.689941
2018-06-22,6224.819824,6071.810059,6090.100098,6162.47998,3431360000,6162.47998
2018-06-23,6223.779785,5826.410156,6164.279785,6173.22998,4566909952,6173.22998
2018-06-24,6327.370117,6119.680176,6171.970215,6249.180176,5500810240,6249.180176
2018-06-25,6290.160156,6093.669922,6253.549805,6093.669922,3279759872,6093.669922
2018-06-26,6180,6052.850098,6084.399902,6157.129883,3296219904,6157.129883
2018-06-27,6170.410156,5873.049805,6153.160156,5903.439941,3467800064,5903.439941
2018-06-28,6261.660156,5835.75,5898.129883,6218.299805,3966230016,6218.299805
2018-06-29,6465.509766,6214.220215,6214.220215,6404,4543860224,6404
2018-06-30,6432.850098,6289.290039,6411.680176,6385.819824,4788259840,6385.819824
2018-07-01,6683.859863,6305.700195,6380.379883,6614.180176,4396930048,6614.180176
2018-07-02,6671.370117,6447.75,6596.660156,6529.589844,4672309760,6529.589844
2018-07-03,6771.919922,6450.459961,6550.870117,6597.549805,4176689920,6597.549805
2018-07-04,6749.540039,6546.649902,6599.709961,6639.140137,4999240192,6639.140137
2018-07-05,6700.939941,6533.549805,6638.689941,6673.5,4313959936,6673.5
2018-07-06,6863.990234,6579.240234,6668.709961,6856.930176,3961080064,6856.930176
2018-07-07,6885.910156,6747.97998,6857.799805,6773.879883,3386210048,6773.879883
2018-07-08,6838.680176,6724.339844,6775.080078,6741.75,3718129920,6741.75
2018-07-09,6767.740234,6320.720215,6739.209961,6329.950195,4052430080,6329.950195
2018-07-10,6444.959961,6330.470215,6330.77002,6394.709961,3644859904,6394.709961
2018-07-11,6397.100098,6136.419922,6396.779785,6228.810059,3770170112,6228.810059
2018-07-12,6310.549805,6192.240234,6235.029785,6238.049805,3805400064,6238.049805
2018-07-13,6298.189941,6212.220215,6247.5,6276.120117,2923670016,6276.120117
2018-07-14,6403.459961,6256.509766,6272.700195,6359.640137,3285459968,6359.640137
2018-07-15,6741.75,6357.009766,6357.009766,6741.75,4725799936,6741.75
2018-07-16,7387.240234,6684.169922,6739.649902,7321.040039,5961950208,7321.040039
2018-07-17,7534.990234,7280.470215,7315.319824,7370.779785,6103410176,7370.779785
2018-07-18,7494.459961,7295.459961,7378.200195,7466.859863,5111629824,7466.859863
2018-07-19,7594.669922,7323.259766,7467.399902,7354.129883,4936869888,7354.129883
2018-07-20,7437.640137,7262.410156,7352.720215,7419.290039,3726609920,7419.290039
2018-07-21,7537.950195,7383.819824,7417.799805,7418.490234,3695460096,7418.490234
2018-07-22,7771.5,7409.100098,7414.709961,7711.109863,5132480000,7711.109863
2018-07-23,8424.269531,7705.5,7716.509766,8424.269531,7277689856,8424.269531
2018-07-24,8416.870117,8086.359863,8379.660156,8181.390137,5845400064,8181.390137
2018-07-25,8290.330078,7878.709961,8176.850098,7951.580078,4899089920,7951.580078
2018-07-26,8262.660156,7839.759766,7950.399902,8165.009766,5195879936,8165.009766
2018-07-27,8222.849609,8110.77002,8169.060059,8192.150391,3988750080,8192.150391
2018-07-28,8272.259766,8141.180176,8205.820313,8218.459961,4107190016,8218.459961
2018-07-29,8235.5,7917.5,8221.580078,8180.47998,5551400000,8180.47998
2018-07-30,8181.529785,7696.930176,8181.200195,7780.439941,5287530000,7780.439941
2018-07-31,7769.040039,7504.950195,7769.040039,7624.910156,4797620000,7624.910156
2018-08-01,7712.77002,7523.439941,7634.189941,7567.149902,4214110000,7567.149902
2018-08-02,7562.140137,7328.649902,7562.140137,7434.390137,4627150000,7434.390137
2018-08-03,7497.490234,6984.069824,7438.669922,7032.850098,4268390000,7032.850098
2018-08-04,7102.77002,6940.700195,7031.080078,7068.47998,3679110000,7068.47998
2018-08-05,7166.549805,6890.540039,7062.939941,6951.799805,3925900000,6951.799805
2018-08-06,7146.560059,6748.240234,6958.319824,6753.120117,4682800000,6753.120117
2018-08-07,6746.850098,6226.220215,6746.850098,6305.799805,5064430000,6305.799805
2018-08-08,6625.72998,6249.069824,6305.560059,6568.22998,4267040000,6568.22998
2018-08-09,6591.259766,6124.52002,6571.419922,6184.709961,4528680000,6184.709961
2018-08-10,6455.740234,6109.029785,6185.790039,6295.72998,4047850000,6295.72998
2018-08-11,6409.850098,6237.5,6283.649902,6322.689941,5665250000,6322.689941
2018-08-12,6537.049805,6225.720215,6341.359863,6297.569824,4083980000,6297.569824
2018-08-13,6287.939941,5971.049805,6287.660156,6199.709961,5301700000,6199.709961
2018-08-14,6588.490234,6221.419922,6221.419922,6308.52002,4895450000,6308.52002
2018-08-15,6473.5,6276.410156,6294.22998,6334.72998,4328420000,6334.72998
2018-08-16,6582.5,6324.970215,6340.910156,6580.629883,4992990000,6580.629883
2018-08-17,6617.350098,6353.72998,6583.430176,6423.759766,3984520000,6423.759766
2018-08-18,6537.97998,6361.549805,6422.569824,6506.069824,3311170000,6506.069824
2018-08-19,6536.919922,6297.930176,6500.509766,6308.529785,3665100000,6308.529785
2018-08-20,6500.870117,6298.240234,6301.069824,6488.759766,3377180000,6488.759766
2018-08-21,6816.790039,6310.109863,6486.25,6376.709961,4668110000,6376.709961
2018-08-22,6546.540039,6371.339844,6371.339844,6534.879883,3426180000,6534.879883
2018-08-23,6719.959961,6498.640137,6551.52002,6719.959961,4097820000,6719.959961
2018-08-24,6789.629883,6700.959961,6719.950195,6763.189941,3312600000,6763.189941
2018-08-25,6774.75,6620.75,6754.640137,6707.259766,3295500000,6707.259766
2018-08-26,6884.640137,6689.709961,6710.799805,6884.640137,4019000000,6884.640137
2018-08-27,7109.560059,6882.339844,6891.080078,7096.279785,4659940000,7096.279785
2018-08-28,7113.299805,6970.819824,7091.709961,7047.160156,4145880000,7047.160156
2018-08-29,7072.689941,6834.689941,7043.759766,6978.22998,4463250000,6978.22998
2018-08-30,7057.169922,6920.160156,6973.970215,7037.580078,4495650000,7037.580078
2018-08-31,7242.290039,7038.049805,7044.810059,7193.25,4116050000,7193.25
2018-09-01,7306.310059,7132.160156,7189.580078,7272.720215,4329540000,7272.720215
2018-09-02,7317.939941,7208.149902,7279.029785,7260.060059,4087760000,7260.060059
2018-09-03,7388.259766,7255.439941,7263,7361.660156,4273640000,7361.660156
2018-09-04,7388.430176,6792.830078,7361.459961,6792.830078,5800460000,6792.830078
2018-09-05,6755.140137,6404.720215,6755.140137,6529.169922,5523470000,6529.169922
2018-09-06,6555.290039,6396.870117,6528.919922,6467.069824,4264680000,6467.069824
2018-09-07,6534.25,6197.52002,6460.169922,6225.97998,3835060000,6225.97998
2018-09-08,6446.259766,6201.220215,6223.379883,6300.859863,3671890000,6300.859863
2018-09-09,6374.97998,6292.759766,6301.569824,6329.700195,3714100000,6329.700195
2018-09-10,6398.919922,6260.209961,6331.879883,6321.200195,3849910000,6321.200195
2018-09-11,6363.870117,6265.089844,6317.009766,6351.799805,4064230000,6351.799805
2018-09-12,6535.410156,6354.240234,6354.240234,6517.310059,4210910000,6517.310059
2018-09-13,6596.100098,6456.169922,6515.410156,6512.709961,4076220000,6512.709961
2018-09-14,6561.720215,6493.549805,6509.399902,6543.200195,3216300000,6543.200195
2018-09-15,6544.330078,6460.100098,6536.680176,6517.180176,3273730000,6517.180176
2018-09-16,6540.209961,6257.52002,6514.060059,6281.200195,3910780000,6281.200195
2018-09-17,6384.180176,6265.709961,6280.910156,6371.299805,4180090000,6371.299805
2018-09-18,6448.459961,6208.339844,6371.850098,6398.540039,4431340000,6398.540039
2018-09-19,6529.259766,6395.950195,6398.850098,6519.669922,4348110000,6519.669922
2018-09-20,6794.330078,6496.359863,6513.870117,6734.950195,6531940000,6734.950195
2018-09-21,6814.560059,6616.799805,6735.049805,6721.97998,4509660000,6721.97998
2018-09-22,6766.149902,6679.419922,6715.319824,6710.629883,4197500000,6710.629883
2018-09-23,6713.560059,6580.899902,6704.77002,6595.410156,4177310000,6595.410156
2018-09-24,6603.640137,6381.859863,6603.640137,6446.470215,4726180000,6446.470215
2018-09-25,6585.910156,6397.890137,6452.790039,6495,4437300000,6495
2018-09-26,6712.100098,6464.950195,6495.290039,6676.75,4606810000,6676.75
2018-09-27,6785.029785,6598.319824,6678.75,6644.129883,5014430000,6644.129883
2018-09-28,6643.100098,6511.649902,6643.100098,6601.959961,4363690000,6601.959961
2018-09-29,6643.779785,6566.540039,6604.709961,6625.560059,4002280000,6625.560059
2018-09-30,6653.299805,6549.080078,6619.850098,6589.620117,4000970000,6589.620117
2018-10-01,6611.839844,6537.899902,6593.240234,6556.100098,3979260000,6556.100098
2018-10-02,6571.459961,6454.029785,6553.859863,6502.589844,3887310000,6502.589844
2018-10-03,6603.310059,6497.910156,6497.910156,6576.689941,3838410000,6576.689941
2018-10-04,6623.620117,6557.410156,6574.149902,6622.47998,3671500000,6622.47998
2018-10-05,6628.540039,6577.799805,6622.450195,6588.310059,3259740000,6588.310059
2018-10-06,6641.490234,6557.040039,6590.680176,6602.950195,3306630000,6602.950195
2018-10-07,6675.060059,6576.040039,6600.189941,6652.22998,3979460000,6652.22998
2018-10-08,6661.410156,6606.939941,6653.080078,6642.640137,3580810000,6642.640137
2018-10-09,6640.290039,6538.959961,6640.290039,6585.529785,3787650000,6585.529785
2018-10-10,6586.740234,6243.740234,6586.740234,6256.240234,5181640000,6256.240234
2018-10-11,6328.5,6236.470215,6239.25,6274.580078,3783500000,6274.580078
2018-10-12,6308.509766,6259.810059,6278.080078,6285.990234,3064030000,6285.990234
2018-10-13,6363.209961,6280.149902,6288.490234,6290.930176,3085320000,6290.930176
2018-10-14,6965.060059,6258.680176,6292.640137,6596.540039,7370770000,6596.540039
2018-10-15,6673.589844,6571.370117,6601.410156,6596.109863,4074800000,6596.109863
2018-10-16,6601.209961,6517.450195,6590.52002,6544.430176,4088420000,6544.430176
2018-10-17,6567.540039,6450.040039,6542.330078,6476.709961,3924080000,6476.709961
2018-10-18,6493.680176,6445.310059,6478.069824,6465.410156,3578870000,6465.410156
2018-10-19,6497.720215,6449,6460.919922,6489.189941,3379130000,6489.189941
2018-10-20,6556.379883,6476,6490.089844,6482.350098,3253610000,6482.350098
2018-10-21,6543.799805,6462.97998,6486.049805,6487.160156,3672860000,6487.160156
2018-10-22,6506.009766,6451.27002,6472.359863,6475.740234,3716150000,6475.740234
2018-10-23,6521.990234,6468.859863,6478.890137,6495.839844,3424670000,6495.839844
2018-10-24,6504.649902,6447.029785,6484.649902,6476.290039,3230550000,6476.290039
2018-10-25,6498.290039,6449.609863,6468.439941,6474.75,3306050000,6474.75
2018-10-26,6507.410156,6453.529785,6480.839844,6480.379883,3393250000,6480.379883
2018-10-27,6502.279785,6447.910156,6482.660156,6486.390137,3445190000,6486.390137
2018-10-29,6503.600098,6306.990234,6492.350098,6332.629883,4199910000,6332.629883
2018-10-30,6364.990234,6310.140137,6337.040039,6334.27002,3781100000,6334.27002
2018-10-31,6349.160156,6316.879883,6336.990234,6317.609863,4191240000,6317.609863
2018-11-01,6547.140137,6311.830078,6318.140137,6377.779785,3789400000,6377.779785
2018-11-02,6396.859863,6327.379883,6378.919922,6388.439941,4234870000,6388.439941
2018-11-03,6400.069824,6342.370117,6387.240234,6361.259766,3658640000,6361.259766
2018-11-04,6388.629883,6294.569824,6365.470215,6376.129883,4390020000,6376.129883
2018-11-05,6480.589844,6363.620117,6363.620117,6419.660156,4174800000,6419.660156
2018-11-06,6463.549805,6408.160156,6433.379883,6461.009766,4700040000,6461.009766
2018-11-07,6552.160156,6468.310059,6468.5,6530.140137,4941260000,6530.140137
2018-11-08,6536.919922,6438.529785,6522.27002,6453.720215,4665260000,6453.720215
2018-11-09,6456.459961,6373.370117,6442.600098,6385.620117,4346820000,6385.620117
2018-11-10,6437.279785,6385.310059,6386.129883,6409.220215,3705320000,6409.220215
2018-11-11,6423.25,6350.169922,6413.629883,6411.27002,3939060000,6411.27002
2018-11-12,6434.209961,6360.470215,6411.759766,6371.27002,4295770000,6371.27002
2018-11-13,6395.27002,6342.669922,6373.189941,6359.490234,4503800000,6359.490234
2018-11-14,6371.549805,5544.089844,6351.240234,5738.350098,7398940000,5738.350098
2018-11-15,5774.819824,5358.379883,5736.149902,5648.029785,7032140000,5648.029785
2018-11-16,5657.02002,5498.939941,5645.319824,5575.549805,5279320000,5575.549805
2018-11-17,5578.580078,5519.560059,5578.580078,5554.330078,4303150000,5554.330078
2018-11-18,5653.609863,5559.740234,5559.740234,5623.540039,4159680000,5623.540039
2018-11-19,5620.779785,4842.910156,5620.779785,4871.490234,7039560000,4871.490234
2018-11-20,4951.609863,4272.109863,4863.930176,4451.870117,8428290000,4451.870117
2018-11-21,4675.72998,4343.97998,4465.540039,4602.169922,6120120000,4602.169922
2018-11-22,4629.640137,4365.640137,4611.569824,4365.939941,4569370000,4365.939941
2018-11-23,4396.419922,4195.680176,4360.700195,4347.109863,4871490000,4347.109863
2018-11-24,4413.089844,3795.159912,4347.689941,3880.76001,4679500000,3880.76001
2018-11-25,4120.870117,3585.060059,3880.780029,4009.969971,6825640000,4009.969971
2018-11-26,4107.140137,3643.919922,4015.070068,3779.129883,6476900000,3779.129883
2018-11-27,3862.959961,3661.01001,3765.949951,3820.719971,5998720000,3820.719971
2018-11-28,4385.899902,3822.469971,3822.469971,4257.419922,7280280000,4257.419922
2018-11-29,4413.020508,4145.765137,4269.004395,4278.84668,6503347767,4278.84668
2018-11-30,4322.976563,3942.822021,4289.088867,4017.268555,6048016717,4017.268555
2018-12-01,4309.377441,3969.710693,4024.464355,4214.671875,5375314093,4214.671875
2018-12-02,4301.519531,4110.978516,4200.733398,4139.87793,5262697895,4139.87793
2018-12-03,4155.979492,3840.446289,4147.32373,3894.130859,5089570994,3894.130859
2018-12-04,4075.627686,3832.75,3886.294922,3956.893799,5028069239,3956.893799
2018-12-05,3969.535889,3753.994873,3958.894775,3753.994873,5302481574,3753.994873
2018-12-06,3874.966064,3521.101807,3754.074463,3521.101807,5878333109,3521.101807
2018-12-07,3512.590332,3280.22876,3512.590332,3419.937256,6835615448,3419.937256
2018-12-08,3506.043457,3350.650635,3421.9104,3476.114746,5305024497,3476.114746
2018-12-09,3685.305664,3469.094238,3473.227539,3614.234375,4947372847,3614.234375
2018-12-10,3647.33252,3470.144531,3612.046387,3502.656006,5020968740,3502.656006
2018-12-11,3513.185059,3392.25,3497.554688,3424.588135,4696765188,3424.588135
2018-12-12,3534.228516,3413.481445,3421.458252,3486.950195,4139364829,3486.950195
2018-12-13,3489.739502,3298.13208,3487.879395,3313.677246,4343372456,3313.677246
2018-12-14,3329.555908,3206.542236,3311.751953,3242.484863,4372763663,3242.484863
2018-12-15,3275.37793,3191.303467,3243.997559,3236.761719,3551763561,3236.761719
2018-12-16,3305.753174,3233.819824,3236.274658,3252.839111,3744248994,3252.839111
2018-12-17,3597.917969,3253.123047,3253.123047,3545.864746,5409247918,3545.864746
2018-12-18,3701.349365,3487.169189,3544.761475,3696.059082,5911325473,3696.059082
2018-12-19,3949.322998,3687.22998,3706.824951,3745.950684,6810689119,3745.950684
2018-12-20,4191.228516,3728.974609,3742.195068,4134.441406,8927129279,4134.441406
2018-12-21,4198.429688,3850.946289,4133.703613,3896.543701,7206015706,3896.543701
2018-12-22,4014.182617,3855.739014,3898.08374,4014.182617,5605823233,4014.182617
2018-12-23,4085.723633,3976.405762,4020.994629,3998.980225,6151275490,3998.980225
2018-12-24,4271.79248,4000.331787,4000.331787,4078.599121,7240968501,4078.599121
2018-12-25,4089.561523,3760.020508,4081.030518,3815.490723,6158207293,3815.490723
2018-12-26,3893.359619,3769.86377,3819.666748,3857.297607,5326547918,3857.297607
2018-12-27,3874.416992,3645.448486,3854.688477,3654.833496,5130222366,3654.833496
2018-12-28,3956.135986,3642.63208,3653.131836,3923.918701,5631554348,3923.918701
2018-12-29,3963.758789,3820.408691,3932.491699,3820.408691,4991655917,3820.408691
2018-12-30,3901.908936,3797.219238,3822.384766,3865.952637,4770578575,3865.952637
